index;soc
2022-02-01 03:34:00;0,8469894790645709
2022-02-01 03:35:00;0,8470010718011945
2022-02-01 03:36:00;0,8470126645378181
2022-02-01 03:37:00;0,8470242572744417
2022-02-01 03:38:00;0,8470358500110652
2022-02-01 03:39:00;0,8470474427476888
2022-02-01 03:40:00;0,8470590354843124
2022-02-01 03:41:00;0,8470706282209359
2022-02-01 03:42:00;0,8470822209575595
2022-02-01 03:43:00;0,8470938136941831
2022-02-01 03:44:00;0,8470938136941831
2022-02-01 03:45:00;0,8470872072499743
2022-02-01 03:46:00;0,8470806008057654
2022-02-01 03:47:00;0,8470739943615566
2022-02-01 03:48:00;0,8470673879173479
2022-02-01 03:49:00;0,847060781473139
2022-02-01 03:50:00;0,8470541750289302
2022-02-01 03:51:00;0,8470475685847214
2022-02-01 03:52:00;0,8470409621405126
2022-02-01 03:53:00;0,8470272108268919
2022-02-01 03:54:00;0,8470134595132712
2022-02-01 03:55:00;0,8469997081996505
2022-02-01 03:56:00;0,8469859568860298
2022-02-01 03:57:00;0,8469722055724093
2022-02-01 03:58:00;0,8469584542587887
2022-02-01 03:59:00;0,8469447029451679
2022-02-01 04:00:00;0,8469272502572
2022-02-01 04:01:00;0,8469097975692321
2022-02-01 04:02:00;0,846892344881264
2022-02-01 04:03:00;0,8468748921932961
2022-02-01 04:04:00;0,8468574395053282
2022-02-01 04:05:00;0,8468399868173602
2022-02-01 04:06:00;0,8468225341293922
2022-02-01 04:07:00;0,8468050814414244
2022-02-01 04:08:00;0,8467876287534564
2022-02-01 04:09:00;0,8467651971288203
2022-02-01 04:10:00;0,8467380707620172
2022-02-01 04:11:00;0,8467109443952141
2022-02-01 04:12:00;0,8466763670604174
2022-02-01 04:13:00;0,8466417897256207
2022-02-01 04:14:00;0,846607212390824
2022-02-01 04:15:00;0,8465725627595061
2022-02-01 04:16:00;0,8465379131281885
2022-02-01 04:17:00;0,8465032634968707
2022-02-01 04:18:00;0,8464686138655527
2022-02-01 04:19:00;0,846433964234235
2022-02-01 04:20:00;0,8463993146029173
2022-02-01 04:21:00;0,8463642888156697
2022-02-01 04:22:00;0,8463273795137931
2022-02-01 04:23:00;0,8462865362159567
2022-02-01 04:24:00;0,8462456929181204
2022-02-01 04:25:00;0,8461951690690857
2022-02-01 04:26:00;0,8461446452200514
2022-02-01 04:27:00;0,8460941213710167
2022-02-01 04:28:00;0,8460435975219821
2022-02-01 04:29:00;0,8459930736729475
2022-02-01 04:30:00;0,8459376459984607
2022-02-01 04:31:00;0,8458822183239735
2022-02-01 04:32:00;0,8458267906494864
2022-02-01 04:33:00;0,8457713629749994
2022-02-01 04:34:00;0,8457159353005123
2022-02-01 04:35:00;0,8456605076260252
2022-02-01 04:36:00;0,8456050799515381
2022-02-01 04:37:00;0,8455496522770511
2022-02-01 04:38:00;0,845494224602564
2022-02-01 04:39:00;0,8454317071552659
2022-02-01 04:40:00;0,8453691897079674
2022-02-01 04:41:00;0,8453066722606696
2022-02-01 04:42:00;0,8452592209638259
2022-02-01 04:43:00;0,8452100963608392
2022-02-01 04:44:00;0,8451609717578525
2022-02-01 04:45:00;0,8451060560559797
2022-02-01 04:46:00;0,8450511403541069
2022-02-01 04:47:00;0,8449949465530215
2022-02-01 04:48:00;0,8449387527519359
2022-02-01 04:49:00;0,8448825589508506
2022-02-01 04:50:00;0,8448263651497648
2022-02-01 04:51:00;0,8447701713486797
2022-02-01 04:52:00;0,844719090109606
2022-02-01 04:53:00;0,8446680088705328
2022-02-01 04:54:00;0,8446169276314595
2022-02-01 04:55:00;0,8445648512005344
2022-02-01 04:56:00;0,8445046236266708
2022-02-01 04:57:00;0,8444443960528074
2022-02-01 04:58:00;0,844387336344781
2022-02-01 04:59:00;0,8443258297683748
2022-02-01 05:00:00;0,8442769361798823
2022-02-01 05:01:00;0,8442258305822727
2022-02-01 05:02:00;0,8441747249846637
2022-02-01 05:03:00;0,8441227126694396
2022-02-01 05:04:00;0,844069576841714
2022-02-01 05:05:00;0,8440201423883353
2022-02-01 05:06:00;0,843963319190099
2022-02-01 05:07:00;0,8439064959918628
2022-02-01 05:08:00;0,8438496727936263
2022-02-01 05:09:00;0,8437924807355882
2022-02-01 05:10:00;0,8437265540774469
2022-02-01 05:11:00;0,8436547815183919
2022-02-01 05:12:00;0,8435830089593369
2022-02-01 05:13:00;0,8434996436636585
2022-02-01 05:14:00;0,8434162783679796
2022-02-01 05:15:00;0,8433698423447913
2022-02-01 05:16:00;0,843323406321603
2022-02-01 05:17:00;0,843272293033585
2022-02-01 05:18:00;0,8432194071107485
2022-02-01 05:19:00;0,8431665211879121
2022-02-01 05:20:00;0,8431129570899831
2022-02-01 05:21:00;0,8430567760195853
2022-02-01 05:22:00;0,8430005949491874
2022-02-01 05:23:00;0,8429444138787897
2022-02-01 05:24:00;0,8428882328083918
2022-02-01 05:25:00;0,842832051737994
2022-02-01 05:26:00;0,8427751260977393
2022-02-01 05:27:00;0,84271393696512
2022-02-01 05:28:00;0,8426522791635763
2022-02-01 05:29:00;0,8425864569518698
2022-02-01 05:30:00;0,8425429171069115
2022-02-01 05:31:00;0,842498109874211
2022-02-01 05:32:00;0,8424533026415102
2022-02-01 05:33:00;0,8424084954088099
2022-02-01 05:34:00;0,8423629926561307
2022-02-01 05:35:00;0,8423174176069302
2022-02-01 05:36:00;0,8422710224518011
2022-02-01 05:37:00;0,8422131843276394
2022-02-01 05:38:00;0,8421553462034778
2022-02-01 05:39:00;0,8420960410711907
2022-02-01 05:40:00;0,8420367359389038
2022-02-01 05:41:00;0,8419743872972456
2022-02-01 05:42:00;0,8419084399252318
2022-02-01 05:43:00;0,8418424925532182
2022-02-01 05:44:00;0,8417724329671792
2022-02-01 05:45:00;0,8417083935652715
2022-02-01 05:46:00;0,8416443541633634
2022-02-01 05:47:00;0,8415778632624659
2022-02-01 05:48:00;0,8415113723615685
2022-02-01 05:49:00;0,8414424146398128
2022-02-01 05:50:00;0,8413730880582556
2022-02-01 05:51:00;0,8413028832660979
2022-02-01 05:52:00;0,8412326784739407
2022-02-01 05:53:00;0,841162473681783
2022-02-01 05:54:00;0,8410922688896255
2022-02-01 05:55:00;0,8410191139567741
2022-02-01 05:56:00;0,8409463278837247
2022-02-01 05:57:00;0,8408735418106752
2022-02-01 05:58:00;0,8407974951642126
2022-02-01 05:59:00;0,8407214485177503
2022-02-01 06:00:00;0,8406818488046534
2022-02-01 06:01:00;0,8406422490915562
2022-02-01 06:02:00;0,8405999249347978
2022-02-01 06:03:00;0,8405576007780392
2022-02-01 06:04:00;0,8405152766212809
2022-02-01 06:05:00;0,8404682085811964
2022-02-01 06:06:00;0,8404201248669377
2022-02-01 06:07:00;0,8403830911771976
2022-02-01 06:08:00;0,8403460574874573
2022-02-01 06:09:00;0,840309023797717
2022-02-01 06:10:00;0,8402650393787289
2022-02-01 06:11:00;0,8402193120971779
2022-02-01 06:12:00;0,8401735848156267
2022-02-01 06:13:00;0,8401160268233867
2022-02-01 06:14:00;0,8400584688311464
2022-02-01 06:15:00;0,8400190791828744
2022-02-01 06:16:00;0,8399796895346026
2022-02-01 06:17:00;0,8399359081263401
2022-02-01 06:18:00;0,8398921267180772
2022-02-01 06:19:00;0,8398483453098149
2022-02-01 06:20:00;0,8398049383770563
2022-02-01 06:21:00;0,8397611379938424
2022-02-01 06:22:00;0,8397173376106289
2022-02-01 06:23:00;0,8396735372274149
2022-02-01 06:24:00;0,8396297368442013
2022-02-01 06:25:00;0,8395859364609876
2022-02-01 06:26:00;0,8395421360777738
2022-02-01 06:27:00;0,8394983356945603
2022-02-01 06:28:00;0,8394545353113463
2022-02-01 06:29:00;0,8394092647583519
2022-02-01 06:30:00;0,8393724805790486
2022-02-01 06:31:00;0,8393326510480565
2022-02-01 06:32:00;0,8392928215170643
2022-02-01 06:33:00;0,8392529919860718
2022-02-01 06:34:00;0,8392131624550797
2022-02-01 06:35:00;0,8391692942228647
2022-02-01 06:36:00;0,83912542599065
2022-02-01 06:37:00;0,8390815577584348
2022-02-01 06:38:00;0,8390359465808519
2022-02-01 06:39:00;0,838987436165228
2022-02-01 06:40:00;0,838936989867976
2022-02-01 06:41:00;0,8388809403684668
2022-02-01 06:42:00;0,8388248908689574
2022-02-01 06:43:00;0,8387588244545913
2022-02-01 06:44:00;0,8386927580402253
2022-02-01 06:45:00;0,8386383946833359
2022-02-01 06:46:00;0,8385840313264463
2022-02-01 06:47:00;0,8385223463659652
2022-02-01 06:48:00;0,8384606614054839
2022-02-01 06:49:00;0,8383989764450029
2022-02-01 06:50:00;0,8383338727205533
2022-02-01 06:51:00;0,8382687689961036
2022-02-01 06:52:00;0,8381935157483541
2022-02-01 06:53:00;0,8381182625006048
2022-02-01 06:54:00;0,838038769888914
2022-02-01 06:55:00;0,8379708700138467
2022-02-01 06:56:00;0,8378951317887547
2022-02-01 06:57:00;0,8378165893509323
2022-02-01 06:58:00;0,8377380469131099
2022-02-01 06:59:00;0,83765764844608
2022-02-01 07:00:00;0,8376001378560277
2022-02-01 07:01:00;0,8375426272659762
2022-02-01 07:02:00;0,837485116675924
2022-02-01 07:03:00;0,8374276060858722
2022-02-01 07:04:00;0,8373650332846833
2022-02-01 07:05:00;0,837291417411961
2022-02-01 07:06:00;0,8372063975377895
2022-02-01 07:07:00;0,8371183379188684
2022-02-01 07:08:00;0,8370288003439998
2022-02-01 07:09:00;0,8369376816813607
2022-02-01 07:10:00;0,836843524667841
2022-02-01 07:11:00;0,8367410125846065
2022-02-01 07:12:00;0,8366377206263629
2022-02-01 07:13:00;0,8365320775123483
2022-02-01 07:14:00;0,8364264343983339
2022-02-01 07:15:00;0,8363782513796049
2022-02-01 07:16:00;0,8363315982021479
2022-02-01 07:17:00;0,8362953301218514
2022-02-01 07:18:00;0,8362574727827523
2022-02-01 07:19:00;0,8362160663417071
2022-02-01 07:20:00;0,8361746599006619
2022-02-01 07:21:00;0,8361332534596165
2022-02-01 07:22:00;0,8360918470185714
2022-02-01 07:23:00;0,8360515531928189
2022-02-01 07:24:00;0,8360105622220413
2022-02-01 07:25:00;0,8359695712512634
2022-02-01 07:26:00;0,8359274183721103
2022-02-01 07:27:00;0,8358852654929576
2022-02-01 07:28:00;0,8358431126138045
2022-02-01 07:29:00;0,8357993804877579
2022-02-01 07:30:00;0,8357519773284168
2022-02-01 07:31:00;0,8357042863494075
2022-02-01 07:32:00;0,8356565953703988
2022-02-01 07:33:00;0,8356089043913899
2022-02-01 07:34:00;0,8355612134123808
2022-02-01 07:35:00;0,8355086096634455
2022-02-01 07:36:00;0,8354523107297115
2022-02-01 07:37:00;0,8353902621561805
2022-02-01 07:38:00;0,8353278364490624
2022-02-01 07:39:00;0,8352654107419445
2022-02-01 07:40:00;0,8352039802266786
2022-02-01 07:41:00;0,8351371524327661
2022-02-01 07:42:00;0,835070324638853
2022-02-01 07:43:00;0,8350029835858753
2022-02-01 07:44:00;0,8349315343568563
2022-02-01 07:45:00;0,8348803240668633
2022-02-01 07:46:00;0,8348291137768703
2022-02-01 07:47:00;0,8347779034868773
2022-02-01 07:48:00;0,8347256336910159
2022-02-01 07:49:00;0,8346661026372829
2022-02-01 07:50:00;0,8346052017547285
2022-02-01 07:51:00;0,8345394898054072
2022-02-01 07:52:00;0,8344714382310582
2022-02-01 07:53:00;0,8344033866567094
2022-02-01 07:54:00;0,8343347633496678
2022-02-01 07:55:00;0,8342656632649854
2022-02-01 07:56:00;0,8341947894915996
2022-02-01 07:57:00;0,834123915718214
2022-02-01 07:58:00;0,8340510107493795
2022-02-01 07:59:00;0,833978105780545
2022-02-01 08:00:00;0,8339296527413645
2022-02-01 08:01:00;0,8338794623725183
2022-02-01 08:02:00;0,8338292720036722
2022-02-01 08:03:00;0,8337790816348258
2022-02-01 08:04:00;0,8337283121081872
2022-02-01 08:05:00;0,8336775425815484
2022-02-01 08:06:00;0,8336267730549096
2022-02-01 08:07:00;0,8335760035282708
2022-02-01 08:08:00;0,8335166653405356
2022-02-01 08:09:00;0,833458696981622
2022-02-01 08:10:00;0,8333995954853974
2022-02-01 08:11:00;0,833334937309531
2022-02-01 08:12:00;0,8332702791336646
2022-02-01 08:13:00;0,833205620957798
2022-02-01 08:14:00;0,8331382998432693
2022-02-01 08:15:00;0,8330993890450459
2022-02-01 08:16:00;0,8330604782468222
2022-02-01 08:17:00;0,8330215674485989
2022-02-01 08:18:00;0,8329826566503755
2022-02-01 08:19:00;0,832943745852152
2022-02-01 08:20:00;0,8329048350539288
2022-02-01 08:21:00;0,8328632131361631
2022-02-01 08:22:00;0,8328215912183975
2022-02-01 08:23:00;0,8327793737597158
2022-02-01 08:24:00;0,8327366915376838
2022-02-01 08:25:00;0,8326940093156523
2022-02-01 08:26:00;0,8326513270936201
2022-02-01 08:27:00;0,832606490203404
2022-02-01 08:28:00;0,832561653313188
2022-02-01 08:29:00;0,832516816422972
2022-02-01 08:30:00;0,8324799225075024
2022-02-01 08:31:00;0,8324427804020806
2022-02-01 08:32:00;0,832401794210049
2022-02-01 08:33:00;0,8323608080180174
2022-02-01 08:34:00;0,8323279729689242
2022-02-01 08:35:00;0,8322859544319184
2022-02-01 08:36:00;0,8322439358949125
2022-02-01 08:37:00;0,8321993016547397
2022-02-01 08:38:00;0,8321503977640525
2022-02-01 08:39:00;0,832100271366594
2022-02-01 08:40:00;0,8320501449691357
2022-02-01 08:41:00;0,831997684034939
2022-02-01 08:42:00;0,8319452231007419
2022-02-01 08:43:00;0,8318891581484174
2022-02-01 08:44:00;0,8318290581078367
2022-02-01 08:45:00;0,8317888325881825
2022-02-01 08:46:00;0,8317486070685283
2022-02-01 08:47:00;0,8317083815488738
2022-02-01 08:48:00;0,8316681560292198
2022-02-01 08:49:00;0,8316279305095654
2022-02-01 08:50:00;0,8315874131254904
2022-02-01 08:51:00;0,8315468957414152
2022-02-01 08:52:00;0,8315063783573402
2022-02-01 08:53:00;0,8314610231213597
2022-02-01 08:54:00;0,8314156678853797
2022-02-01 08:55:00;0,8313628534773152
2022-02-01 08:56:00;0,8313100390692506
2022-02-01 08:57:00;0,831255208227604
2022-02-01 08:58:00;0,8312003773859571
2022-02-01 08:59:00;0,8311455465443107
2022-02-01 09:00:00;0,8310888618489393
2022-02-01 09:01:00;0,831032177153568
2022-02-01 09:02:00;0,8309870851948203
2022-02-01 09:03:00;0,8309362576418043
2022-02-01 09:04:00;0,8308874552381222
2022-02-01 09:05:00;0,830833841767673
2022-02-01 09:06:00;0,8307802282972241
2022-02-01 09:07:00;0,8307238657673675
2022-02-01 09:08:00;0,8306689971197073
2022-02-01 09:09:00;0,8306090819430182
2022-02-01 09:10:00;0,8305496435439698
2022-02-01 09:11:00;0,8304902051449216
2022-02-01 09:12:00;0,8304285254834595
2022-02-01 09:13:00;0,8303653421758641
2022-02-01 09:14:00;0,8303021588682694
2022-02-01 09:15:00;0,8302494556012158
2022-02-01 09:16:00;0,8301967523341621
2022-02-01 09:17:00;0,8301460459108261
2022-02-01 09:18:00;0,8300953394874899
2022-02-01 09:19:00;0,8300447437220941
2022-02-01 09:20:00;0,8299907510773578
2022-02-01 09:21:00;0,8299367584326213
2022-02-01 09:22:00;0,8298807257371669
2022-02-01 09:23:00;0,8298160495884327
2022-02-01 09:24:00;0,8297479193311273
2022-02-01 09:25:00;0,8296797890738223
2022-02-01 09:26:00;0,8296116588165175
2022-02-01 09:27:00;0,8295435285592121
2022-02-01 09:28:00;0,8294753983019069
2022-02-01 09:29:00;0,8294072680446016
2022-02-01 09:30:00;0,8293366038920893
2022-02-01 09:31:00;0,8292703866079572
2022-02-01 09:32:00;0,829204169323825
2022-02-01 09:33:00;0,8291291308588713
2022-02-01 09:34:00;0,8290543405838701
2022-02-01 09:35:00;0,829002735782116
2022-02-01 09:36:00;0,828948791355334
2022-02-01 09:37:00;0,8288948469285522
2022-02-01 09:38:00;0,8288409025017702
2022-02-01 09:39:00;0,8287920383283421
2022-02-01 09:40:00;0,8287431741549145
2022-02-01 09:41:00;0,8286943099814864
2022-02-01 09:42:00;0,8286456175913376
2022-02-01 09:43:00;0,8285969252011888
2022-02-01 09:44:00;0,8285530438778067
2022-02-01 09:45:00;0,8285332423903892
2022-02-01 09:46:00;0,8285134409029715
2022-02-01 09:47:00;0,8284952725929932
2022-02-01 09:48:00;0,8284771042830152
2022-02-01 09:49:00;0,8284589359730368
2022-02-01 09:50:00;0,8284407676630589
2022-02-01 09:51:00;0,8284225993530807
2022-02-01 09:52:00;0,8284044310431025
2022-02-01 09:53:00;0,8283862627331244
2022-02-01 09:54:00;0,8283696242691736
2022-02-01 09:55:00;0,8283518499723981
2022-02-01 09:56:00;0,8283233657704804
2022-02-01 09:57:00;0,8283079522611336
2022-02-01 09:58:00;0,8283041314884104
2022-02-01 09:59:00;0,8283003107156871
2022-02-01 10:00:00;0,8283172057429796
2022-02-01 10:01:00;0,8283552691073469
2022-02-01 10:02:00;0,8283921974517167
2022-02-01 10:03:00;0,8284192192756985
2022-02-01 10:04:00;0,8284455035491499
2022-02-01 10:05:00;0,8284672258415394
2022-02-01 10:06:00;0,8284881922550738
2022-02-01 10:07:00;0,8285131902618712
2022-02-01 10:08:00;0,8285497810052918
2022-02-01 10:09:00;0,828585953232322
2022-02-01 10:10:00;0,8286221254593528
2022-02-01 10:11:00;0,8286582976863837
2022-02-01 10:12:00;0,8286944699134142
2022-02-01 10:13:00;0,8287306421404449
2022-02-01 10:14:00;0,8287624591871029
2022-02-01 10:15:00;0,828790701698349
2022-02-01 10:16:00;0,8288189442095949
2022-02-01 10:17:00;0,8288345044291107
2022-02-01 10:18:00;0,8288525507636898
2022-02-01 10:19:00;0,8288839326974553
2022-02-01 10:20:00;0,8289151625268516
2022-02-01 10:21:00;0,8289405345383256
2022-02-01 10:22:00;0,8289674101959316
2022-02-01 10:23:00;0,8289942858535384
2022-02-01 10:24:00;0,8290211615111445
2022-02-01 10:25:00;0,8290480371687509
2022-02-01 10:26:00;0,8290744210161328
2022-02-01 10:27:00;0,829103633007752
2022-02-01 10:28:00;0,8291560304726184
2022-02-01 10:29:00;0,8292084279374848
2022-02-01 10:30:00;0,8292708056885926
2022-02-01 10:31:00;0,829331865465471
2022-02-01 10:32:00;0,8293929252423494
2022-02-01 10:33:00;0,8294539850192282
2022-02-01 10:34:00;0,829493756316125
2022-02-01 10:35:00;0,8295288853365004
2022-02-01 10:36:00;0,8295640143568759
2022-02-01 10:37:00;0,829599143377251
2022-02-01 10:38:00;0,8296342723976268
