time,temp_air,pressure,ghi,precipitation,wind_speed,direction
2022-03-06 13:00:00,278.305126953125,100592.55,441.9707222222221,2.6032319510704836e-06,3.2087404696669,61.41599958224012
2022-03-06 14:00:00,278.19915771484375,100566.0375,338.7783888888889,2.624093758640811e-06,3.5492260376817417,63.40806977491408
2022-03-06 15:00:00,277.77630920410155,100561.325,230.21644444444473,4.5448536184267144e-06,3.8505150853634955,65.77226503469112
2022-03-06 16:00:00,277.0593719482422,100573.9625,126.03373263888898,4.808603625860996e-06,3.574947133316315,67.62298824170782
2022-03-06 17:00:00,275.89821472167966,100612.3,58.1466388888889,5.4076295782579106e-06,3.3369660181843677,65.6128844064256
2022-03-06 18:00:00,275.04832763671874,100639.2,2.80852083333275,6.048380964784883e-06,3.311973686736632,63.14076365823814
2022-03-06 19:00:00,274.0510955810547,100671.6,0.0,6.213783854036592e-06,3.2604012646480482,53.37907152262122
2022-03-06 20:00:00,273.4752532958984,100724.625,0.0,6.744263919244986e-06,3.1819753055530104,48.91022495169727
2022-03-06 21:00:00,273.0006591796875,100748.15,0.0,7.481871580239385e-06,2.956648782747072,41.80842797885401
2022-03-06 22:00:00,272.7675811767578,100765.925,0.0,8.057056584220846e-06,2.794817364944304,36.7293804573403
2022-03-06 23:00:00,272.2760070800781,100759.8625,0.0,8.441506724921056e-06,2.6531765150607023,35.0688750027703
2022-03-07 00:00:00,271.8425689697266,100769.5875,0.0,8.679925304022618e-06,2.56676034305234,33.78017134566528
2022-03-07 01:00:00,271.40760498046876,100778.125,0.0,1.1660158634185791e-07,2.474046964536154,33.9781544893646
2022-03-07 02:00:00,270.84063110351565,100771.6625,0.0,1.7732381820678711e-07,2.4164265042028727,32.39921805465471
2022-03-07 03:00:00,270.4651153564453,100753.1,0.0,1.9371509552001953e-07,2.34294248114549,28.941065438173837
2022-03-07 04:00:00,270.13184509277346,100744.6625,0.0,1.9222497940063477e-07,2.333356831573452,27.248772215269696
2022-03-07 05:00:00,269.91057739257815,100759.3375,0.0,1.9222497940063477e-07,2.3895158338102966,23.950646807626526
2022-03-07 06:00:00,269.77308349609376,100767.4875,0.0,1.9222497940063477e-07,2.4497252470213255,18.67020946474007
2022-03-07 07:00:00,269.7918670654297,100791.15,31.6,6.213783194652933e-07,2.2480805095116847,8.034010037477515
2022-03-07 08:00:00,271.8788635253906,100817.65,163.0171666666667,1.0505317732167895e-06,2.672610292282438,10.530558825705754
2022-03-07 09:00:00,273.4674377441406,100843.675,309.6296666666667,1.0505317732167895e-06,3.463584064279866,4.258391956711947
2022-03-07 10:00:00,274.7789672851562,100819.1125,439.4029444444444,1.0505317732167895e-06,4.028769547382244,-1.727797390164426
2022-03-07 11:00:00,276.0884246826172,100779.7,522.5237777777778,1.908838692088466e-06,4.535303934029223,-2.300154480111999
2022-03-07 12:00:00,276.8829711914062,100709.3625,566.6736666666666,1.908837839437183e-06,4.35797045813227,-4.818899513709013
2022-03-07 13:00:00,277.504443359375,100627.9875,544.0457222222221,1.908837839437183e-06,4.172744677351154,-4.158597464338598
2022-03-07 14:00:00,278.0481414794922,100569.75,484.16872222222213,1.908837839437183e-06,4.250160628191901,-1.0783095267700276
2022-03-07 15:00:00,278.0453857421875,100557.6125,375.0229444444444,1.908837839437183e-06,3.9820007623589087,-0.007025728165331202
2022-03-07 16:00:00,277.5488616943359,100536.175,236.5572777777784,1.908837839437183e-06,3.158498387170333,-2.889384184961955
2022-03-07 17:00:00,275.9574676513672,100540.35,91.48020138888842,1.908837839437183e-06,2.834036918855642,-6.018232330407315
2022-03-07 18:00:00,274.31903381347655,100546.9,4.2026493055554965,1.908837839437183e-06,2.9197918563301433,-11.033865444184258
2022-03-07 19:00:00,274.21095275878906,100525.675,0.0,1.908837839437183e-06,3.0230901765100486,-17.405294017507046
2022-03-07 20:00:00,273.68406372070314,100542.8,0.0,1.908837839437183e-06,3.210435778793516,-22.148017929495353
2022-03-07 21:00:00,273.30933532714846,100526.7125,0.0,2.337992009415757e-06,3.292345557162151,-26.19187249653973
2022-03-07 22:00:00,273.0519317626953,100531.675,0.0,2.3454425900126807e-06,3.335132614187926,-28.6997457967216
2022-03-07 23:00:00,272.838427734375,100505.05,0.0,2.3454425900126807e-06,3.377604942516694,-30.38560792964074
2022-03-08 00:00:00,272.74115295410155,100515.0375,0.0,2.3454425900126807e-06,3.4990284033369323,-31.96446915274234
2022-03-08 01:00:00,272.6765655517578,100485.5875,0.0,0.0,3.6594329378723573,-31.393247708227435
2022-03-08 02:00:00,272.6572296142578,100450.95,0.0,0.0,3.765554140353431,-32.09720467723278
2022-03-08 03:00:00,272.6094665527344,100378.9625,0.0,0.0,3.757577798955577,-34.54250426260886
2022-03-08 04:00:00,272.5697814941406,100346.8125,0.0,0.0,3.7938403918930175,-35.71116013920752
2022-03-08 05:00:00,272.4977966308594,100313.4875,0.0,0.0,3.9426481544131984,-34.469359906422625
2022-03-08 06:00:00,272.46689453125,100298.1875,0.0,0.0,4.163980232204653,-32.47764319409002
2022-03-08 07:00:00,273.2846252441406,100306.325,34.20661111111111,0.0,4.781924782040099,-35.12412115100486
2022-03-08 08:00:00,274.7661529541016,100317.3,166.38833333333335,0.0,4.19934424902802,-33.76006996862813
2022-03-08 09:00:00,276.53167114257815,100307.2875,314.9389444444445,0.0,5.332841221209163,-37.43874648693509
2022-03-08 10:00:00,278.06834716796874,100276.5,441.77200000000005,0.0,5.714611436239859,-40.157547446826754
2022-03-08 11:00:00,279.28525695800784,100227.675,529.4996666666667,0.0,5.709267812916553,-39.63919456685966
2022-03-08 12:00:00,280.25173034667966,100252.4625,568.7733888888888,0.0,5.511294861979467,-40.34447378097511
2022-03-08 13:00:00,280.89776000976565,100195.4625,555.6248333333333,0.0,5.2801872917332755,-42.94747498970409
2022-03-08 14:00:00,281.25896911621095,100162.675,492.08849999999984,0.0,5.051465064178995,-43.711649477993205
2022-03-08 15:00:00,281.2340423583984,100164.2875,384.40716666666685,0.0,4.78264686873921,-41.12723072381041
